uniqueID,drugName,condition,review,rating,date,usefulCount
47619,Tapentadol,Pain,"""I was prescribed Nucynta 100mg IR and 150mg ER.  I have been taking Oxycodone 10mg and tramadol for break through pain.  I was on Percocet but developed resistance, and then my PM doctor added the Nucynta. Nucynta is EXCELLENT as it took most of my pain away. Bad part of it is that the Nucynta made me nauseous, gave me headaches and made me feel wired.  I also experienced palpitations and anxiety. Nucynta worked really well, its just the side effects outweighed the pain relief.  Anyone else have the same reactions?""",4,9-Jun-12,47
170663,Quetiapine,Bipolar Disorde,"""I was on Seroquel for a year. I was fat, no energy, restless leg syndrome and elevated glucose. Seroquel has too many serious side effects. """,2,30-Apr-14,89
12600,Cyclosporine,Keratoconjunctivitis Sicca,"""Restasis is an overpriced medication. That is not affordable by most people who need it the most. The typical medicare patient with just a part D coverage for Rx&#039;s will pay more than $250-$350 per month. And Allergen, nor Restasis offer a program for anyone with the awful coverage that is available for someone like me. They don&#039;t consider it an important enough medication to cover the outrageous costs. So how would one rate a medication they can&#039;t get. One...""",1,5-Oct-17,4
215045,Fexofenadine,Allergic Rhinitis,"""I received this medication as a free sample via U.S. Mail.  It cleared my sinuses for 24 hours but I was also bolt awake for 24 hours, like I was on some kind of stimulant.  I would take it in severe sinusitis attacks, but not for routine allergy treatment.  It also dried my sinuses out so badly that I was afraid I&#039;d get a nosebleed for days afterwards.""",1,6-Jul-16,2
120679,Dicyclomine,Irritable Bowel Syndrome,"""I had horrible pain for months before I was diagnosed. Twenty minutes after I took the first pill my pain disappeared! Forty minutes after I took that pill I was goofy. I became extremely loopy and that lasted about four hours. I gave a lot of hugs that night.

Now I take half a dose at bedtime and that seems to be keeping the irritable bowel syndrome under control.

If I take it more than once a day my throat swells up and my vision blurs. Also, my mouth is dry all the time now.

UPDATE: After taking it for a couple weeks the loopiness lessened I am no longer feel drunk when I am on it BUT now when I take it I start sneezing and become VERY congested. I can only take it with an allergy pill now or this side effect is horrible.""",8,20-Feb-12,30
181898,Inderal,Benign Essential Trem,"""I had struggled with Benign Essential Tremor for about 7 years (post-trauma), with shaky hands, stuttered speech, etc.  For years I was given Valium or Xanax to treat it.  In an effort to make a career change, I asked my doctor to find a non-narcotic solution.  In short, after seeing a neurologist I was prescribed propranolol and I&#039;m free of almost all symptoms with less side effects and the negative stigma of being prescribed a benzo.""",9,11-Feb-10,97
62724,Citalopram,Depression,"""I was severely depressed. I walked into my doctor&#039;s office in tears. She put me on Celexa 20 mg a day. I am a new woman... it actually helped within the first few hours. I have had sime mild side effects.""",9,14-Dec-08,129
63729,Epiduo,Acne,"""Epiduo is the best! The first day I used it I FELT a difference in my skin. By the second week my skin was a lot clearer and smoother. A month later my skin was glowing. Everyone noticed the difference and I was getting compliments left and right. Even my dermatologist was happy with my skin. 
I use twice a day. Wash with Cetaphil bar soap then put Eucerin original healing creme after Epiduo to moisturize. I also drink more water.""",10,21-May-13,21
86719,Triavil,Anxiety,"""When I was in my early 20s I was having a great deal of anxiety and depression. This caused me to have physical problems as well such as
GI problems and headaches and even some insomnia. My M.D. prescribed
Triavil 4mg Trilafon / 10mg Elavil. This was many years ago and I remember that it had a very quick effect on me. Anxiety gone in one day and depression was almost totally eliminated in 4 weeks. I realize now that this is an older
antidepressant/antianxiety medication but I believe it is much under prescribed as it helps not only with the emotional problems but helps with pain and sleep. It is somewhat sedating but one can take bigger doses at night and sleep very well. """,9,30-Oct-11,52
214060,Tioconazole,Vaginal Yeast Infection,"""Worst experience ever!. I cant even walk properly. My vagina is burning. Never buy this one.""",1,30-Apr-16,4
172659,Clonazepam,Panic Disorde,"""Started this about six months ago and was taking it as needed then started having panic attacks at night. I take 1 0.5 tablet before bed and I don&#039;t have racing thoughts or any panic attacks at all and if I do it knocks them out within 10 minutes. They were debilitating my life and this is the only med that saved me from daily panic attacks. I take this and Prozac and feel a thousand times better and am able to function""",9,28-Jul-15,9
5192,Orsythia,Birth Control,"""Like many other reviewers, I too was switched by my pharmacy from Aviane to Orysthia. I decided to give it a try because my doctor said that they both had same ingredients and made by the same company. I never experienced any side effects from Aviane, even when first taking them. Since I&#039;ve been switched to Orysthia, I&#039;ve experienced all the unpleasant side effects: nausea, massive weight gain, (95 lb to 101 lb) breakouts and major mood swings. """,1,14-Jan-13,16
127744,Phentermine,Weight Loss,"""I&#039;m a 37-year-old female with one child and I&#039;ve been without energy so I went to my Doctor and she gave me this prescription and  on my weigh in on March 4,2017 I was 312lbs and now at March 10, 2017 307lbs""",1,11-Mar-17,14
200856,Varenicline,Smoking Cessation,"""Thanks to this medication it was easy to quit""",9,11-Mar-09,7
22400,Treximet,Migraine,"""Best headache medicine I&#039;ve ever taken.  The only one that takes care of a migraine well enough that I can still function.  It&#039;s expensive, but worth every penny.""",10,7-Dec-13,12
149555,Mirena,Birth Control,"""I am 47 years old...I had my Mirena removed today after 5yrs. The removal was easy &amp; painless. I had a really good experience with this method of Birth Control. However my sex drive was very low and I experienced minor contractions (that&#039;s what I call them) they were more intense than cramps, nothing that a couple of Motrin couldn&#039;t handle. After the second year my period completely stopped, I still had PMS but no bleeding for the next 3 yrs. I&#039;m taking a break trying the pill again for 3 months any problems I will not hesitate to have another Mirena inserted.""",10,19-Mar-13,32
100142,Desogestrel / ethinyl estradiol,Birth Control,"""I have been on this pill for about a year with no major side effects except for a decrease in libido.""",10,8-Jul-16,0
83399,Kenalog-10,Psoriasis,"""The ONLY thing that has worked for my psoriasis, and my Dermatologist won&#039;t give it to me anymore.""",10,19-Sep-10,12
88837,Corgard,Supraventricular Tachycardia,"""I have been using Corgard for many years and my resting heart rate, which without the medicine is over 100 but with it is a steady 60-65.  Plus I have AF (Atrial Fibrillation)and this has lessened the frequency and length of attacks.""",9,26-Nov-08,27
204965,Toradol,Pain,"""This is my emergency migraine medicine. I am on propranolol daily, and take rizatriptan when I have an actual migraine. Once in a while, that doesn&#039;t help, and I have to go to my doctor for an emergency shot of toradol. I can have a migraine so bad that I can&#039;t open my eyes or speak, but this takes care of it in about an hour. The only side effect I experience is fairly severe pain at the injection site for about 5 days.""",9,15-Jun-15,17
225710,Bupropion,Depression,"""I was on this about a month and titrated my dose slowly. It might&#039;ve started to improve my depression at first but that didn&#039;t seem to last. It also probably increased my anxiety. It caused constipation and upper GI slowness as well that took three weeks to improve. It also caused a pungent feminine odor that lasted the entire as I took it, not just before my period. """,4,19-Jun-12,45
